AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
0.46524742834200167,0.3714285714285727,0.8622873283846811,0.18923812282734648,0.29224954383525936,0.8521478521478505,0.9906494819307555,0.4313034725717163,0.3782031956587276,0.03221606181089977,0.5089835647040051
0.4344198367245222,0.6492610837438425,0.8055573802798397,0.4921241309385864,0.6388044139369189,0.9940059940059927,0.4756128380085923,0.7437091092098641,0.7769068435333131,0.012619036800284571,0.4106270943034945
0.6151396702186082,0.5231527093596062,0.8627471589042895,0.2703686268829664,0.07637501086106521,0.5434565434565436,0.9802880970432153,0.10493205837946656,0.11177268616219466,0.11437446004233297,0.33297165044412536
0.6145628066030117,0.560591133004926,0.8807462392432504,0.46483922363847047,0.3339125901468416,0.8921078921078904,0.9921657821581992,0.42954202315047807,0.40910461260174835,0.062937597871994,0.40425509281421196
0.4184061027555621,0.5133004926108377,0.9090192471917492,0.39048015643105455,0.2903379963506821,0.8551448551448554,0.9855951478392709,0.4336940110719679,0.39874133252939387,0.03645163855915603,0.5135258762831765
0.3176418738376198,0.5192118226601001,0.66378506207712,0.36850014484356897,0.25862368581110434,0.8301698301698304,0.9919130654536252,0.404252642174132,0.35785348206210404,0.029635715804735088,0.6039040476570395
0.6684418682997291,0.39507389162561574,0.8503448728897062,0.3160305619930475,0.20097315144669395,0.5964035964035961,0.9711902956785446,0.21137393054856563,0.23160988845342154,0.07747641912992716,0.28973990745173134
0.7963440691497953,0.32216748768473025,0.7737108322932403,0.3503584878331402,0.340950560430967,0.7842157842157832,0.9876168814758653,0.36185203824861606,0.3766958094663853,0.02693746295118854,0.14288601670123932
0.6256385880224654,0.41674876847290687,0.613926295736714,0.18463933951332565,0.09227561039186717,0.5774225774225762,0.9848369977255491,0.1434323100150982,0.14323937292734387,0.046031569908932625,0.35834264134886445
0.7437571819520141,0.5113300492610835,0.7070354069500097,0.36013542873696414,0.31375445303675387,0.7692307692307682,0.9772554965883251,0.33907901358832415,0.3604914078987036,0.0451041872054868,0.25880538269241
0.5221492553844449,0.3852216748768473,0.768954870919004,0.5016657010428738,0.26592232166130847,0.7972027972027956,0.9835734142026794,0.3738047307498741,0.35182393729273415,0.0493352290749976,0.5117280995691719
0.3037117712481944,0.6275862068965535,0.8640478223740391,0.5967917149478564,0.6761664784082022,0.9940059940059927,0.379580490270405,0.8156768998490186,0.831361169731685,0.019544703620345553,0.43143449816499124
0.5513385543336302,0.678817733990148,0.5930762661761807,0.3841251448435689,0.5742027978104092,0.9920079920079902,0.7172100075814997,0.6792903875188726,0.7034217666566175,0.038179427361174904,0.20833998191585557
0.5840813331548902,0.5349753694581288,0.8764763844183142,0.19506807647740443,0.07150925362759583,0.5494505494505487,0.9818043972706589,0.119023653749371,0.11083056979198047,0.08098414783953767,0.39818094782192437
0.5054202105321451,0.1509359605911327,0.5162714313867174,0.2268974507531865,0.47471544009036404,0.7362637362637358,0.9818043972706589,0.37833417211877207,0.3359963822731382,0.07825188339540019,0.41273336524652937
0.7045535306360728,0.718226600985222,0.4235039085594166,0.27782807068366167,0.22147884264488657,0.6913086913086908,0.9934293656810718,0.2773024660291898,0.2903979499547784,0.050224065309107044,0.2220413807776182
0.6326301750434955,0.47192118226600954,0.727924850555081,0.4416280417149479,0.3675384481709966,0.7942057942057931,0.775334849633561,0.41658278812279814,0.4409481459149833,0.061035216238275056,0.3965533748204883
0.8152421211967381,0.4266009852216754,0.465033173487486,0.43230373696407887,0.5195499174559041,0.9880119880119875,0.7738185494061146,0.5797684952189229,0.5963973470003012,0.014472214999615322,0.33062071166427315
0.3312858520737093,0.881773399014778,0.5205412862116534,0.4234501738122827,0.6594404379181511,0.9910089910089901,0.5145312105130139,0.7925264217413185,0.8066777208320769,0.050543774260661714,0.26090101590340936
0.6581736959421106,0.6610837438423651,0.6117979373316691,0.33904258400927,0.5917977235207229,0.9820179820179802,0.6396259792772304,0.6435581278309007,0.6747814290021101,0.025685836417442584,0.4447210254773682
0.8480310491072459,0.46995073891625766,0.4776193917099126,0.6127064020857474,0.37314275784168904,0.9310689310689303,0.9878695981804393,0.4125566180171113,0.4537609285498943,0.04121326124188522,0.41965852880165955
0.49265998735514954,0.44630541871921237,0.9268212573080205,0.2995727114716107,0.36002259101572676,0.7792207792207781,0.749305029062422,0.43205837946653264,0.44358607175158254,0.054495921087326954,0.40355300249986703
0.5384629584335153,0.6275862068965535,0.7782040333705575,0.2940686558516802,0.09883569380484832,0.15584415584415587,0.39524892595400385,0.044287871162556745,0.13231082303286093,0.5638353622620056,0.6794532205733738
0.5425933019211866,0.7891625615763578,0.7320896012612494,0.3837630359212051,0.26557476757320353,0.7412587412587407,0.9835734142026794,0.3462506290890791,0.34956285800422066,0.04820377682800623,0.3811818520291474
0.6837864404745972,0.5743842364532028,0.7259015962688037,0.33209009269988415,0.3366061343296551,0.9020979020979004,0.9840788476118273,0.42488676396577746,0.40759722640940604,0.0074225192458661085,0.35934258816020426
0.5975799417598493,0.6118226600985226,0.8407147080076198,0.37791497682502895,0.6368059779303155,0.9920079920079902,0.5658327015415702,0.6745093105183694,0.7183072053059992,0.022926362700832377,0.44696558693686506
0.2726188223675406,0.6512315270935967,0.782933718715102,0.1328577636152955,0.08323920410113825,0.4425574425574415,0.8751579479403575,0.1630598892803222,0.14192041000904426,0.16170725694803392,0.47062390298388385
0.44812611623109616,0.6216748768472912,0.7275569861393941,0.2604106315179606,0.5400121643930836,0.844155844155843,0.9818043972706589,0.46489682939104177,0.4337880615013565,0.07062421734554257,0.3826817722461571
0.8499231617664025,0.5073891625615775,0.5240491361755238,0.5094510428736965,0.5400990529151098,0.99000999000999,0.7624462977002785,0.5807750377453449,0.6103406692794692,0.04249663192684938,0.3876815063028562
0.3534835640018644,0.6098522167487685,0.890271300006569,0.5989281575898031,0.46515770266747763,0.9930069930069926,0.8564569118018684,0.6313537996980371,0.5705833584564366,0.0122834557731208,0.7050688793149301
0.5580993959084217,0.5310344827586205,0.8371411679695198,0.18277447856315182,0.07511512729168474,0.4855144855144862,0.9893858984078858,0.12355309511826883,0.11629484473922193,0.1061481899980751,0.2867400670177118
0.5071508013789348,0.6965517241379331,0.5946659659725414,0.23844872537659326,0.5286732122686593,0.9570429570429553,0.981298963861511,0.5694514343231002,0.5287533916189325,0.06157940168772982,0.4311579171320675
0.4707622445071047,0.49556650246305484,0.9195559350982064,0.6360805330243338,0.6053523329568165,0.9920079920079902,0.5665908516552949,0.7074735782586814,0.7286704853783537,0.012067595544837075,0.4268921865858199
0.5400320274679379,0.6216748768472912,0.8773040793536097,0.3624529258400927,0.2644886610478756,0.8001998001998005,0.9881223148850132,0.3465022647206845,0.34673650889357843,0.07306851698934355,0.4059784054039679
0.5019590288385658,0.5862068965517254,0.8635485778098926,0.5322095886442643,0.30932313841341563,0.8611388611388604,0.9924184988627731,0.41997986914947166,0.39120440156768166,0.03390983902232773,0.49251635551300454
0.49905163621595927,0.6098522167487685,0.8372594101031333,0.5072964947856317,0.5808932140064297,0.9940059940059927,0.5352539802880973,0.7113739305485657,0.74449804039795,0.026737928286388463,0.38383064730599437
0.6483900890215931,0.5783251231527111,0.7033699008079878,0.18873117033603706,0.10022591015726816,0.591408591408591,0.9873641647712914,0.15135883241066936,0.16585016581248088,0.05547998977509099,0.3302164778469231
0.7108298067737633,0.6098522167487685,0.5408263811338107,0.42144046929316337,0.5672951603093231,0.99000999000999,0.6396259792772304,0.6493457473578258,0.6866520952668073,0.03382821120490951,0.43238125631615343
0.3797331659659697,0.6472906403940906,0.8049398935820795,0.1536066048667439,0.26327222173950815,0.8321678321678306,0.985089714430123,0.4144438852541521,0.3636946035574313,0.02785350845777073,0.5192489761182916
0.30300338272824184,0.4029556650246301,0.9085988307166785,0.44094003476245663,0.08671474498218779,0.38761238761238664,0.6856204195097282,0.14758429793658787,0.13061501356647556,0.14249751058228072,0.6417211850433489
0.38564024938967834,0.5862068965517254,0.740090652302437,0.2122139339513326,0.24915283691024412,0.7312687312687307,0.9893858984078858,0.37367891293407146,0.3427796201386793,0.07293927294509804,0.379607467687889
0.7646857939258569,0.45221674876847257,0.36367338895092943,0.3636659907300116,0.3590668172734382,0.9030969030969028,0.9949456659085154,0.42388022143935594,0.4383102200783841,0.04711994080784215,0.4440827615552364
0.3297029383125124,0.39901477832512405,0.9989489588123233,0.10196987253765928,0.07029281431922836,0.3616383616383616,0.6866312863280268,0.11084549572219429,0.09575670786855567,0.28750252590762115,0.8739428753789693
0.8920803547941981,0.34581280788177327,0.308809038954214,0.40648537079953645,0.48279607263880436,0.9880119880119875,0.8620166793025009,0.5591343734272775,0.5926288815194451,0.005979294085124616,0.3854156693792884
0.4258130315798218,0.5093596059113317,0.46905340603034873,0.18427723059096177,0.2820401424971761,0.844155844155843,0.9855951478392709,0.4263965777554102,0.38291377750979794,0.028159612773089038,0.5715227913408861
0.5041972596670804,0.8541871921182289,0.42774748735466067,0.15646726535341832,0.1414979581197323,0.6033966033966035,0.9757391963608786,0.22546552591847008,0.20485378353934264,0.09735279267126244,0.3904366789000585
0.4871220966454226,0.4798029556650262,0.7753924981935228,0.22086833719582855,0.26553132331219037,0.7542457542457532,0.9951983826130893,0.38223452440865635,0.3456059692493215,0.038020706605083936,0.259167065581618
0.3631679503804992,0.4206896551724152,0.9365565263088746,0.27471393395133253,0.47966808584585974,0.9120879120879104,0.697498104624715,0.6118520382486161,0.5860340669279468,0.020027668206736658,0.4933992872719537
0.6321686841510182,0.3379310344827589,0.8537082046902711,0.3341360081112399,0.2932922060995743,0.7432567432567432,0.9886277482941611,0.3522898842476096,0.35992613807657514,0.044950001328141274,0.2677623530663263
0.726912764376595,0.41477832512315277,0.7904880772515271,0.3277266801853998,0.2548440351029629,0.6813186813186809,0.9868587313621435,0.2716406643180675,0.2960506481760626,0.04831714879664264,0.22424339130897292
0.8511461126314672,0.4502463054187207,0.40028903632661095,0.41843496523754353,0.5400121643930836,0.99000999000999,0.8635329795299475,0.5952440865626575,0.619384986433524,0.042523841199322114,0.30416467209191
0.7302124242578073,0.5921182266009857,0.3753268081192931,0.3358741309385863,0.30506560083412976,0.7962037962037956,0.9737174627242869,0.37342727730246594,0.40778564968344877,0.039090937989011636,0.36829955853412055
0.841131760264711,0.4128078817733986,0.47537279117125397,0.3516982908458864,0.3346511425840646,0.7852147852147855,0.9901440485216076,0.3417211877201813,0.39233494121193824,0.04289116637770408,0.2345726291154726
0.5446700109373341,0.6098522167487685,0.6983117650922944,0.28195611239860946,0.4542966374141976,0.99000999000999,0.9123073035127615,0.5586311021640663,0.5489146819415134,0.022125049626510233,0.577682038189458
0.4779384278851257,0.4857142857142864,0.8722853576824542,0.2829881228273465,0.3320879311842905,0.854145854145853,0.9835734142026794,0.41658278812279814,0.38762435936086825,0.027028160526097668,0.33240785064624223
0.5289793205931081,0.6866995073891645,0.2426985482493595,0.09896436848203936,0.2409853158397776,0.44355644355644386,0.9722011624968404,0.08618520382486171,0.06768164003617717,0.1452637866170091,0.482346683687038
0.7158600575017652,0.2906403940886706,0.8377323786375878,0.4174210602549247,0.5234599009470848,0.9920079920079902,0.7765984331564308,0.5890790135883242,0.6199502562556525,0.002209993569476183,0.31774905590128183
0.6969389309101985,0.5093596059113317,0.7597845365565261,0.39250796639629204,0.35155096011816833,0.9150849150849152,0.9871114480667175,0.4369652742828385,0.43567229424178455,0.07175793703190665,0.42624328493165264
0.7318045678368538,0.3615763546798042,0.9514550351441894,0.3805583719582851,0.3299591623946476,0.7812187812187806,0.9770027798837512,0.3612229491696023,0.36463671992764546,0.042963724437631384,0.22269028243178554
0.3910627673762858,0.5704433497536945,0.9992117191092426,0.2912804171494786,0.06077852115735515,0.5024975024975014,0.9011877685114994,0.13487669854051332,0.11554115164305077,0.10774219987710303,0.5389394181160576
0.6086787977239269,0.517241379310346,0.9218156736517109,0.3020350521436848,0.31327656616560945,0.8811188811188804,0.9876168814758653,0.4243834927025667,0.39704552306300855,0.007766489798708975,0.3712674857720334
0.2861381980626612,0.48177339901477806,0.7729225514024829,0.39133111239860957,0.3036319402206969,0.8901098901098903,0.9833206974981055,0.4849018621036739,0.4121193849864333,0.033735246190627656,0.6124993351417478
0.3918242273488733,0.5724137931034486,0.9093739735925902,0.03657300115874855,0.06642627508906072,0.45354645354645384,0.8364922921405098,0.11675893306492201,0.10159782936388288,0.18828164639640832,0.6558800063826393
0.4819533986496777,0.4620689655172411,0.5803849438349864,0.19765715527230593,0.290642106177774,0.8581418581418578,0.9810462471569371,0.4333165576245598,0.37858004220681335,0.03770553253227472,0.5464496569331418
0.37507210795194956,0.678817733990148,0.6704066215594823,0.2081402085747393,0.39047701798592405,0.9260739260739252,0.9863532979529956,0.5729743331655763,0.5131142598733793,0.0660666642063589,0.4815807669804798
0.39212419642898344,0.7300492610837446,0.6062931091112133,0.540085457705678,0.6424971761230341,0.9910089910089901,0.43239828152640786,0.7776799194765981,0.7703120289418147,0.017735967232720275,0.4359555342800915
0.6000950671238503,0.5566502463054199,0.5980030217434146,0.40574304750869067,0.32895994439134585,0.8921078921078904,0.9805408137477892,0.4354554604932058,0.4121193849864333,0.040684947868039556,0.4520291473857773
0.3972698198801046,0.6157635467980309,0.9645010838862248,0.3719220741599074,0.6451038317838212,0.99000999000999,0.47864543846348245,0.7560392551585307,0.7684277962013866,0.009331703197703243,0.4428275091750439
0.6767256298196955,0.635467980295568,0.2472048873415227,0.19935906720741597,0.13124511252063606,0.5564435564435561,0.9785190801111948,0.1651987921489684,0.18488091649080485,0.07919967305320058,0.36479974469443116
0.4208981535749392,0.5940886699507398,0.4143467122117847,0.32908458864426415,0.09114605960552606,0.5144855144855138,0.8928481172605507,0.1521137393054857,0.12948447392221868,0.08541699181322128,0.6626349662252008
0.7083377559543862,0.36354679802955614,0.8937791499704394,0.35899478563151793,0.332261708228343,0.7792207792207781,0.9838261309072533,0.3663814796175137,0.36425987337955973,0.03226367803772706,0.16654433274825806
0.8752820863080267,0.501477832512315,0.3205544242264993,0.44698725376593273,0.537970284125467,0.99000999000999,0.8544351781652769,0.5976346250629091,0.63050195960205,0.04435593221248649,0.3003244508270837
0.45735593408064085,0.4798029556650262,0.761978585035801,0.38941193511008115,0.29207576679120684,0.8571428571428555,0.9848369977255491,0.42916456970306993,0.39007386192342475,0.020474580507101384,0.49589915430030324
0.7019230325489526,0.5743842364532028,0.34313867174669904,0.2951730880648899,0.38652359023373006,0.8991008991008979,0.9800353803386413,0.4792400603925518,0.4724148326801325,0.04250796912371302,0.34422637093771613
0.3201685364739327,0.4738916256157637,0.49004795375418764,0.29819669756662803,0.16013554609436093,0.6483516483516484,0.921152388172858,0.2819577252138904,0.24329213144407597,0.07589147900839015,0.6281687144300836
0.6326071004988717,0.6157635467980309,0.593312750443408,0.2221719293163383,0.2820835867581892,0.7672327672327657,0.9957038160222401,0.36512330145948657,0.3667093759421162,0.041678086313294505,0.21713738630923887
0.8200877755677493,0.4916256157635466,0.3448334756618275,0.3842880938586327,0.37305586931966284,0.9390609390609378,0.9868587313621435,0.42350276799194775,0.46280524570394915,0.01934335500404729,0.44290197329929265
0.6410062347419574,0.5724137931034486,0.8190763975563291,0.3484030996523755,0.34629420453558085,0.814185814185813,0.9719484457922665,0.41570206341217925,0.4207868555924028,0.035501581461982915,0.28883570022871125
0.2341281744804766,0.6118226600985226,0.8137949155882546,0.6004128041714948,0.6848987748718395,0.9880119880119875,0.3330806166287594,0.861348766985405,0.8417244498040398,0.053362201400962865,0.4667092175948089
0.3882938220214224,0.2587192118226606,0.9305524535242725,0.3687536210892237,0.6618298722738727,0.99000999000999,0.47864543846348245,0.7764217413185706,0.7627750979801025,0.02040927825316681,0.48951651507898514
0.7027537161554116,0.49950738916256315,0.6669644616698416,0.31968786210892236,0.3485533061082631,0.9170829170829153,0.9823098306798068,0.4377201811776548,0.4311501356647573,0.010629358750715587,0.3807244295516196
0.6962005454822349,0.3714285714285727,0.836129540826381,0.5390715527230592,0.5670779390042575,0.9890109890109877,0.7161991407632039,0.6298439859084048,0.6207039493518239,0.03469210560591895,0.3596085314610925
0.7722542445624835,0.4738916256157637,0.6102082375353084,0.4013977404403245,0.3551568337822574,0.9180819180819177,0.9764973464746004,0.42627075993960756,0.44000602954476914,0.03241786391507258,0.3643210467528323
0.6905934311386365,0.5330049261083747,0.6083557774420284,0.3187463789107764,0.30919280563037627,0.7992007992007981,0.9732120293151363,0.38688978359335696,0.4034519143804642,0.04167581887392177,0.3175682144566779
0.44025769651435925,0.6906403940886706,0.9100965644091176,0.19376448435689456,0.30693370405769405,0.8681318681318678,0.981298963861511,0.43847508807247115,0.40627826349110613,0.02688077696687034,0.4075527897452263
0.583273724093055,0.5133004926108377,0.7031991066149903,0.3800333140208575,0.12737857329046826,0.6083916083916084,0.9871114480667175,0.18532964267740315,0.1543563460958695,0.07151758845839748,0.4142545609276102
0.680809824218119,0.4916256157635466,0.6341851146291794,0.30228852838933956,0.15331479711530105,0.6513486513486509,0.981551680566085,0.18860090588827388,0.18733041905336134,0.07165136738138844,0.3262805169937769
0.5718287499596195,0.5645320197044343,0.789042895618472,0.3748551564310545,0.31940220696845945,0.8871128871128855,0.977508213292899,0.43621036738802216,0.42870063310220075,0.05104034348328919,0.4298813892878039
0.6225696735874917,0.497536945812809,0.8221244170005911,0.18663093858632673,0.09835780693370402,0.5864135864135861,0.9835734142026794,0.15525918470055364,0.16660385890865237,0.04620389530125997,0.3271102600925483
0.3695988259671696,0.8364532019704439,0.6460224660053866,0.59825825608343,0.6509688070205927,0.9920079920079902,0.42608036391205356,0.7824609964771013,0.821563159481459,0.0589310325003833,0.37671400457422477
0.32872457762046065,0.4443349753694582,0.8816264862379292,0.07506517960602543,0.07976366322008856,0.41458541458541404,0.7462724286075318,0.13298943130347265,0.12307808260476334,0.2555089563584264,0.8303281740332961
0.36797437802564964,0.7871921182266014,0.7747093214215331,0.4757568076477404,0.27639238856547044,0.8301698301698304,0.9679049785190805,0.4247609461499749,0.3834790473319264,0.031440597545426725,0.5952662092441892
0.6240464444434188,0.3871921182266014,0.5848912829271496,0.4399261297798378,0.33612824745851066,0.8901098901098903,0.9833206974981055,0.42878711625566174,0.42738167018390083,0.040372041234603064,0.4739322376469336
0.2935035927065979,0.6729064039408877,0.7442554030086053,0.36015353418308227,0.15266313320010425,0.5044955044955038,0.711902956785444,0.2385505787619528,0.22595719023213737,0.1493202356548198,0.7061645657145896
0.5950878909404722,0.6039408866995083,0.6541943112395717,0.2759269988412515,0.5646450603875228,0.9910089910089901,0.7306039929239331,0.6585304479114245,0.6962616822429907,0.022120288003827503,0.16657624594436465
0.24177507856882444,0.8364532019704439,0.8513827760625368,0.7062572421784473,0.7215657311669129,0.9890109890109877,0.33712408390194537,0.8480120785103169,0.825331624962315,0.007871698985603564,0.3888091058986224
0.7501719053574478,0.5290640394088686,0.6845694015634237,0.37338861529548095,0.3711877660960987,0.9350649350649352,0.985089714430123,0.43746854554604925,0.45752939403075044,0.016491596504967045,0.3987447476198075
0.6218082136149043,0.5467980295566515,0.7660382316232016,0.41092120509849367,0.5825875401859414,0.9870129870129852,0.6070255243871602,0.6756416708605939,0.6847678625263792,0.008990907059982197,0.32884421041433964
0.5594146449519819,0.6492610837438425,0.8687512316888917,0.18755431633835457,0.03010687288209218,0.43056943056943137,0.8473591104372008,0.056869652742828514,0.08313234850768739,0.18886664575457218,0.7512259986170948
0.6878937094176446,0.46600985221674934,0.9290415818169874,0.4026108053302433,0.13037622730037368,0.6033966033966035,0.9863532979529956,0.1508555611474586,0.15284895990352718,0.10485574955562002,0.2525823094516249
0.6863015658385981,0.438423645320198,0.3617289627537279,0.4108668887601391,0.5914067251716048,0.9910089910089901,0.7629517311094264,0.6516104680422748,0.6800572806753089,0.048292206963542625,0.32867400670177116
0.3396711415900207,0.6945812807881789,0.8362740589896865,0.4986420915411356,0.6835954470414458,0.9920079920079902,0.35734142026787796,0.8115249119275291,0.8370138679529695,0.008123838243850937,0.40404233817350144
0.6251540225853642,0.4620689655172411,0.6344215988964066,0.22805619930475088,0.09979146754713705,0.5694305694305687,0.9840788476118273,0.13475088072471073,0.10781579740729551,0.09172274070877837,0.3182596670389873
0.6502822016807498,0.49556650246305484,0.8951717795441108,0.4521473059096176,0.3151881136501868,0.7882117882117881,0.9792772302249166,0.3772018117765476,0.38649381971661134,0.042272155428949285,0.29053773735439603
0.34889634453064067,0.598029556650248,0.7736845562635485,0.3553918018539977,0.26809453471196454,0.8501498501498503,0.988880464998735,0.43621036738802216,0.3791453120289418,0.038793903431184246,0.5811180256369343
0.4448033818052601,0.6748768472906419,0.3404585167181239,0.27931271726535345,0.31988009383960375,0.8621378621378605,0.9843315643164012,0.4253900352289886,0.38762435936086825,0.03110955139700841,0.40907398542630713
0.41000696851247637,0.659113300492611,0.7406950009853509,0.1957379779837775,0.22829959162394642,0.7212787212787207,0.9934293656810718,0.36248112732762977,0.3371269219173951,0.063146202294285,0.31428115525769906
0.6086326486346791,0.5625615763546802,0.7858634960257503,0.5570683661645424,0.3063254844035102,0.8601398601398603,0.9924184988627731,0.39884247609461504,0.38668224299065407,0.04021785535725755,0.47454922610499445
0.4444111145466544,0.3733990147783246,0.9908953557117518,0.4118083719582851,0.31245112520636026,0.8781218781218778,0.9901440485216076,0.4586059386009059,0.394596020500452,0.03504129126931909,0.5231636615073666
0.6264000479950528,0.6177339901477851,0.5849438349865335,0.22155634414831984,0.2776957163958641,0.7662337662337656,0.9946929492039415,0.36298439859084053,0.363883026831474,0.04434459501562285,0.21554172650390938
0.5198648754666827,0.6926108374384248,0.4465874006437626,0.5853309675550405,0.7415066469719349,0.9930069930069926,0.27773565832701425,0.7795671867136386,0.8496382273138378,0.03173309722450866,0.46062443487048566
0.7169445610990867,0.4738916256157637,0.6813637259410102,0.32812500000000006,0.3154922234772787,0.7692307692307682,0.9838261309072533,0.353044791142426,0.3757536930961711,0.014862441315661843,0.15466198606457104
0.602494819764732,0.497536945812809,0.7965184260658213,0.29021219582850527,0.3147971153010687,0.8821178821178804,0.9838261309072533,0.42526421741318565,0.4324690985830569,0.06985782283756044,0.3648954842827509
0.29655635496033483,0.6768472906403961,0.615489719503383,0.3153968713789108,0.6585281084368755,0.99000999000999,0.5334849633560769,0.7986914947156517,0.7998944829665358,0.016199323569822382,0.32950374980054253
0.338256672004578,0.438423645320198,0.9996058595546213,0.3778606604866745,0.6563558953862193,0.9890109890109877,0.46044983573414133,0.7887518872672371,0.768993066023515,0.037374486383856396,0.464688048508058
0.4731389226033624,0.501477832512315,0.9118176443539379,0.16141005214368478,0.22842992440698578,0.7232767232767232,0.9628506444275959,0.3124056366381479,0.2860642146517935,0.08956867330468658,0.4514227966597521
0.4894757001970566,0.2965517241379308,0.7497996452735991,0.3293561703360371,0.5719871404987401,0.9910089910089901,0.6631286328026271,0.6868394564670359,0.6804341272233944,0.010264301011706348,0.5027073028030424
0.7704775046264462,0.6413793103448281,0.2534060303488142,0.4003476245654694,0.5492657919888783,0.9910089910089901,0.8071771544099066,0.6368897835933567,0.6598959903527281,0.03250175917186352,0.24300835061964793
0.6695955955309222,0.4916256157635466,0.8270643105826709,0.1938369061413673,0.10765487879051168,0.591408591408591,0.9823098306798068,0.14758429793658787,0.1775324088031353,0.042025004537321914,0.2903037072496144
0.3243796408677875,0.6748768472906419,0.7445838533797542,0.3597371089223639,0.768268311756017,0.99000999000999,0.574172352792519,0.7726472068444893,0.7767184202592703,0.06970817183896037,0.34458805382692415
0.6495207417081624,0.5546798029556658,0.5676147934047164,0.2846176129779838,0.36606134329655043,0.8751248751248752,0.9752337629517307,0.47143935581278323,0.46940006029544756,0.04119285428753067,0.30882399872347216
0.38294052766868647,0.6315270935960596,0.8612625632266965,0.17250869061413673,0.12481536189069428,0.575424575424576,0.9770027798837512,0.22835933568193262,0.18601145613506173,0.10007825479728175,0.36798042657305463
